Place Name,Latitude,Longitude,Rating,User_Total_Rating,Types,Address,Place_ID,Compound_Code,Global_Code
United Hospital Limited,23.8046243,90.4154716,4,1069,"['hospital', 'health', 'point_of_interest', 'establishment']","Plot # 15 Road No 71, Dhaka",ChIJFe1B2avHVTcRfAScTk7fUfE,"RC38+R5 Dhaka, Bangladesh",7MMGRC38+R5
Evercare Hospital Dhaka,23.8099066,90.4310576,3.9,1190,"['hospital', 'health', 'point_of_interest', 'establishment']","Plot: 81 Block: E, ঢাকা",ChIJm4FmrMrHVTcRZG3XJZVgzZI,"RC5J+XC Dhaka, Bangladesh",7MMGRC5J+XC
Square Hospital,23.7531527,90.3817306,4.2,1409,"['hospital', 'health', 'point_of_interest', 'establishment']","18/F, Bir Uttam Qazi Nuruzzaman Sarak West, Panthapath, Dhaka",ChIJvepSTq64VTcRwcKpyXMYOxE,"Q93J+7M Dhaka, Bangladesh",7MMGQ93J+7M
Radda MCH-FP Centre,23.7984923,90.3512621,5,5,"['hospital', 'health', 'point_of_interest', 'establishment']","Section 1, Plot-10, Dhaka",ChIJi-JRVe_AVTcRbUhKDFqNMPI,"Q9X2+9G Dhaka, Bangladesh",7MMGQ9X2+9G
Radical Hospital,23.8695959,90.3837999,3.7,46,"['hospital', 'health', 'point_of_interest', 'establishment']","35 Shah Makhdum Avenue, Dhaka",ChIJA4I6VwXEVTcRQfJOahFnhrc,"V99M+RG Dhaka, Bangladesh",7MMGV99M+RG
Government Unani and Ayurvedic Medical College,23.8040938,90.3781197,4.1,120,"['hospital', 'university', 'health', 'point_of_interest', 'establishment']","Mirpur Bridge Road, Dhaka",ChIJP1APdizHVTcR5CwOxHObZcA,"R93H+J6 Dhaka, Bangladesh",7MMGR93H+J6
Exim Bank Hospital,23.7963709,90.3734275,3.9,69,"['hospital', 'health', 'point_of_interest', 'establishment']","840, Begum Rokeya Avenue Sarani, Dhaka",ChIJTxUKGs3AVTcRip0LpCzLOzU,"Q9WF+G9 Dhaka, Bangladesh",7MMGQ9WF+G9
National Institute of Cancer Research & Hospital (NICRH),23.7783033,90.4097044,4.2,202,"['hospital', 'health', 'point_of_interest', 'establishment']","TB Gate Road, Dhaka",ChIJE7M65nbHVTcRFLpQy7otNS0,"QCH5+8V Dhaka, Bangladesh",7MMGQCH5+8V
Radda MCH-FP Centre,23.8241404,90.3654349,4.3,7,"['hospital', 'health', 'point_of_interest', 'establishment']","Plot# 159/A, Block# A, Section# 12, Mirpur, Road No 2/1, Dhaka",ChIJv05JmDrBVTcRBpD0pTtIZtQ,"R9F8+M5 Dhaka, Bangladesh",7MMGR9F8+M5
Dhaka Central International Medical College & Hospital (DCIMCH),23.7736441,90.3611638,3.9,239,"['hospital', 'health', 'point_of_interest', 'establishment']","2, 1 Ring Road, Dhaka",ChIJ5diXu6TAVTcR9tmtHgcUpmI,"Q9F6+FF Dhaka, Bangladesh",7MMGQ9F6+FF
Hi-tech Multicare Hospital,23.7881894,90.3881438,3.7,164,"['hospital', 'health', 'point_of_interest', 'establishment']","164 East Kafrul Road, Dhaka",ChIJGXMwxzjHVTcRX4ug0reN8U8,"Q9QQ+77 Dhaka, Bangladesh",7MMGQ9QQ+77
SAU Medical Center,23.770409,90.3733259,3,6,"['hospital', 'health', 'point_of_interest', 'establishment']","Sher-e-Bangla Agricultural University, Dhaka",ChIJSQSQ7KzAVTcRScWqeiw1nTk,"Q9CF+58 Dhaka, Bangladesh",7MMGQ9CF+58
National Center for Hearing and Speech for Children,23.7773466,90.3995529,4.4,127,"['hospital', 'health', 'point_of_interest', 'establishment']","Mohakhali, Mohakhali Health Complex, Dhaka",ChIJj1UyH2_HVTcRC_-szeFurTo,"Q9GX+WR Dhaka, Bangladesh",7MMGQ9GX+WR
DR. AZMAL HOSPITAL LTD.,23.8089744,90.3674995,3.7,98,"['hospital', 'health', 'point_of_interest', 'establishment']","Plot 5 Road No. 4, Dhaka",ChIJMRhBttfAVTcRN0Vmc2_Nz7Y,"R958+HX Dhaka, Bangladesh",7MMGR958+HX
The ENT and Head Neck Cancer Hospital and Institute,23.7760585,90.3688365,4.4,83,"['hospital', 'health', 'point_of_interest', 'establishment']","Plot No.-F, 12 West Agargaon, Dhaka",ChIJ_yV1wbHAVTcRvvXETLxUNbw,"Q9G9+CG Dhaka, Bangladesh",7MMGQ9G9+CG
National Healthcare Network,23.8065212,90.36723,4.3,38,"['hospital', 'health', 'point_of_interest', 'establishment']","Commercial Plot No: 27-28, Main Road, 01 Section- 06, Dhaka",ChIJ834vG9fAVTcRF1bBH8hNq_A,"R948+JV Dhaka, Bangladesh",7MMGR948+JV
National Institute of Kidney Diseases & Urology,23.7716087,90.368676,4.3,249,"['hospital', 'health', 'point_of_interest', 'establishment']",Dhaka,ChIJV6tB9K7AVTcRgnpO2rq1QCE,"Q9C9+JF Dhaka, Bangladesh",7MMGQ9C9+JF
"National Institute of Ear, Nose & Throat",23.7634043,90.4055235,4.2,260,"['hospital', 'health', 'point_of_interest', 'establishment']","Tejgaon Thana Health Complex, Love Road, Dhaka",ChIJWYVkgn3HVTcRnkXPE_a-THk,"QC74+96 Dhaka, Bangladesh",7MMGQC74+96
Hi-Care General Hospital Ltd.,23.8688455,90.3939374,3.1,86,"['hospital', 'health', 'point_of_interest', 'establishment']","House # 24 & 26, Rd N- 17, Lake Drive Road, ঢাকা",ChIJIfBrpiLEVTcRivFr4dM66eA,"V99V+GH Dhaka, Bangladesh",7MMGV99V+GH
Makka Eye Hospital,23.856054,90.4029884,4.4,140,"['hospital', 'health', 'point_of_interest', 'establishment']","Plot No, 6 Road No. 3, Dhaka",ChIJLQ16M53GVTcRNwkSU4R0sUo,"VC43+C5 Dhaka, Bangladesh",7MMGVC43+C5
Famous Clinic,23.9499788,90.2749998,4,5,"['hospital', 'health', 'point_of_interest', 'establishment']","Vadail Road, Baipayl",ChIJNSZI83boVTcRJqLvcZqCCeY,"W7XF+XX Baipayl, Bangladesh",7MMGW7XF+XX
ChemiSciences,23.9086613,90.2561849,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Kurgao Road, Savar Union",ChIJlTKJyv3oVTcRl3-FrYxIiJ0,"W754+FF Kurgao, Bangladesh",7MMGW754+FF
padma general hospital,23.9289456,90.1537308,2.7,3,"['hospital', 'health', 'point_of_interest', 'establishment']",Kalampur,ChIJ94qGDd7vVTcRtxH3FnTteDI,"W5H3+HF Kalampur, Bangladesh",7MMGW5H3+HF
Shefa pharmacy - শেফা ফার্মেসী,23.9369678,90.2816661,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Dhaka - Ashulia Highway, Baipayl",ChIJSbFMRxPoVTcRu656XNQT-zo,"W7PJ+QM Baipayl, Bangladesh",7MMGW7PJ+QM
রিয়েল হিয়ারিং সেন্টার (আশুলিয়া),23.9370368,90.291106,4.3,3,"['hospital', 'health', 'point_of_interest', 'establishment']","Ashulia bypl highway, Jamgora",ChIJqQjaahroVTcRSwnN_dzwWKQ,"W7PR+RC Jamgora, Bangladesh",7MMGW7PR+RC
Sheikh Fazilatunnessa Mujib Memorial KPJ Specialized Hospital & Nursing College,23.9750612,90.2632638,4.2,151,"['hospital', 'university', 'school', 'health', 'point_of_interest', 'establishment']","Gazipur Sadar Upazila, C/12, Nabinagar - Chandra Road, Near DEPZ Tetuibari, Kasimpur",ChIJDfxBzsrnVTcRe6JqR7YwGLs,"X7G7+28 Barol, Bangladesh",7MMGX7G7+28
Centre for Woman and Child Health,23.9365814,90.3006304,4.2,87,"['hospital', 'health', 'point_of_interest', 'establishment']","Sarkar Market, Tongi Road, Jamgora, Ashulia",ChIJvRygLXDoVTcR4kT_zczFoVM,"W8P2+J7 Norosinhopur, Bangladesh",7MMGW8P2+J7
Nightingale Medical College & Hospital,23.9418561,90.3022792,4,57,"['hospital', 'health', 'point_of_interest', 'establishment']","Savar Upazila, Ashulia, Nightingale Point, Dhaka-E.P.Z Highway",ChIJAQq-3KDCVTcRUesiPAHtKNg,"W8R2+PW Baipayl, Bangladesh",7MMGW8R2+PW
Prince Education Group & Hospital,23.8387998,90.2544827,3.6,28,"['hospital', 'health', 'point_of_interest', 'establishment']","B-4, Talbag, Thana Road, Savar, Dhaka, সাভার ইউনিয়ন",ChIJSVFO58jrVTcRE4C5V3KCBfA,"R7Q3+GQ Savar Union, Bangladesh",7MMGR7Q3+GQ
VERC Mother & Child Hospital,23.8372071,90.2611458,4,6,"['hospital', 'health', 'point_of_interest', 'establishment']","Anandapur, A-36/17, Savar Union",ChIJoXZh2crrVTcRxgIF6d1cBnA,"R7P6+VF Savar Union, Bangladesh",7MMGR7P6+VF
Medical Centre,23.9148306,90.2174286,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Dhamrai,ChIJAQAAAC_vVTcRljcBjZCYTvs,"W678+WX Dhamrai, Bangladesh",7MMGW678+WX
"উপজেলা প্রাণিসম্পদ অফিস, ধামরাই, ঢাকা",23.9182072,90.2168502,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","House, B, 81 Pathantola Road, Dhamrai",ChIJH1ltYb3vVTcRCRg360irY7I,"W698+7P Dhamrai, Bangladesh",7MMGW698+7P
Chayanica hospital & diagnostic centre ltd.,23.9156536,90.2213027,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Islampur Road, Dhamrai",ChIJB0Uu6AvvVTcRey2mTKbmE-k,"W68C+7G Dhamrai, Bangladesh",7MMGW68C+7G
Momtaz Diabetic Hospital & Diagnostic Centre,23.9101669,90.2121849,3,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Kaliakair - Dhamrai Highway,ChIJscMyi2bvVTcRhjMAu0OFUEc,"W666+3V Dhamrai, Bangladesh",7MMGW666+3V
Rome American Hospital,23.9087451,90.2211899,4.3,10,"['hospital', 'health', 'point_of_interest', 'establishment']",Dhamrai Upazila,ChIJFY0SSyrvVTcRpoAv0lhXR8s,"W65C+FF Dhamrai, Bangladesh",7MMGW65C+FF
Guinness Care Hospital,23.9087066,90.2211909,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Thana stand,ChIJ6Qp_QjPvVTcRfamul1AoKpo,"W65C+FF Dhamrai, Bangladesh",7MMGW65C+FF
Chayanica hospital & diagnostic centre ltd.,23.9137429,90.226733,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Islampur Road, Dhamrai",ChIJlWrsg67pVTcRYwZqr4oC4Gs,"W67G+FM Dhamrai, Bangladesh",7MMGW67G+FM
Seba Medical Centre,23.9132512,90.2268301,3.8,4,"['hospital', 'health', 'point_of_interest', 'establishment']",Dhamrai,ChIJi9Tmn9PoVTcRKqUC13EGfxs,"W67G+8P Dhamrai, Bangladesh",7MMGW67G+8P
Upazila Health Complex Dhamrai,23.9135162,90.2275441,4.3,57,"['hospital', 'health', 'point_of_interest', 'establishment']","Islampur, Islampur Dhamrai Bypass Road, Dhamrai",ChIJ2f1Nn9PoVTcRoRF9vohnF6I,"W67H+C2 Dhamrai, Bangladesh",7MMGW67H+C2
Dhamrai Diabetes Hospital,23.9052897,90.2199338,2.5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Abdul Khaleque Road,ChIJr6nj_NXuVTcRT_otE7xWTaY,"W649+4X Chaybaria, Bangladesh",7MMGW649+4X
padma general hospital,23.9289456,90.1537308,2.7,3,"['hospital', 'health', 'point_of_interest', 'establishment']",Kalampur,ChIJ94qGDd7vVTcRtxH3FnTteDI,"W5H3+HF Kalampur, Bangladesh",7MMGW5H3+HF
ChemiSciences,23.9086613,90.2561849,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Kurgao Road, Savar Union",ChIJlTKJyv3oVTcRl3-FrYxIiJ0,"W754+FF Kurgao, Bangladesh",7MMGW754+FF
বাথুলি পরিবার পরিকল্পনা কেন্দ্র,23.9208537,90.1565209,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","বাথুলি, কালামপুর",ChIJC4aah2PvVTcRkbKvX5c0xRs,"W5C4+8J Kalampur, Bangladesh",7MMGW5C4+8J
Rabeya general hospital & Diagnostic Center,23.9171056,90.1558658,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Dhaka-Aricha Hwy, কালামপুর",ChIJfcQMkNDvVTcRiC_IKFoVXms,"W584+R8 Kalampur, Bangladesh",7MMGW584+R8
Disability cure and care therapy center,23.9241768,90.1532855,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Kalampur Bazar Road, Kalampur",ChIJZa8GtN7vVTcRD6jRntCOuDo,"W5F3+M8 Kalampur, Bangladesh",7MMGW5F3+M8
Rabeya Memorial Medical College And Hospital,23.917219,90.1637257,4,13,"['hospital', 'health', 'point_of_interest', 'establishment']","N5 Dhaka - Aricha Highway, Kalampur",ChIJ9VMgrcjvVTcRwxMqiR0oYXw,"W587+VF Kalampur, Bangladesh",7MMGW587+VF
DCCTC Therapy Center,23.9284234,90.1532229,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Kalampur Bazar Road, Kalampur",ChIJ11CtFDXvVTcR5HBhIrHsM0M,"W5H3+97 Kalampur, Bangladesh",7MMGW5H3+97
Fresh pharma,23.9289924,90.1538534,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Kalampur Bazar Road, Kalampur",ChIJg_N2kLzvVTcRTEOnJseB6bw,"W5H3+HG Kalampur, Bangladesh",7MMGW5H3+HG
Digital hospital & diagnostic centre,23.9290244,90.1538518,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Kalampur Bazar Road, Kalampur",ChIJ04bSHs3vVTcRhP7aiSGY780,"W5H3+JG Kalampur, Bangladesh",7MMGW5H3+JG
Kalampur general hospital,23.9298101,90.1546367,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Dhamrai Upazila,ChIJZZHafc7vVTcRuShWysfNV38,"W5H3+WV Kalampur, Bangladesh",7MMGW5H3+WV
Megla Daignostic Center,23.9298916,90.1546213,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Kalampur,ChIJcxhK9njvVTcRc9mkf6Sh3Gk,"W5H3+XR Kalampur, Bangladesh",7MMGW5H3+XR
Janata Hospital,23.9301049,90.153594,4.3,3,"['hospital', 'health', 'point_of_interest', 'establishment']","Janata Road, Kalampur",ChIJmasCpuDvVTcR5nzCaSgQJBU,"W5J3+2C Kalampur, Bangladesh",7MMGW5J3+2C
হলি জেনারেল হসপিটাল,23.930608,90.1541222,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Kalampur,ChIJBTm_suDvVTcR8y95zuLhAnU,"W5J3+6J Kalampur, Bangladesh",7MMGW5J3+6J
Holly General Hospital,23.9306097,90.154126,2.5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Kalampur,ChIJSbS4suDvVTcR9GMvZSODwF4,"W5J3+6M Kalampur, Bangladesh",7MMGW5J3+6M
Holly General Hospital,23.9306649,90.1539341,3,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Baiata, Kalampur",ChIJvTvmg53vVTcRGS3N-B_uUbM,"W5J3+7H Kalampur, Bangladesh",7MMGW5J3+7H
Harun General Hospital,23.9316666,90.1517088,3,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Dhaka - Kusura Road, Kalampur",ChIJ7cuBtpzvVTcR73pG4JVvm2M,"W5J2+MM Kalampur, Bangladesh",7MMGW5J2+MM
Haran Bepary Trust,23.9398397,90.1610764,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Dhamrai Upazila,ChIJrR6e4sPvVTcR2-xG4LBIJCw,"W5Q6+WC Kalampur, Bangladesh",7MMGW5Q6+WC
Sombag Union Sub Center,23.927138,90.1785055,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Sombag Bazar,ChIJ74qH16LvVTcRsfnRsFY0lhA,"W5GH+VC Kalampur, Bangladesh",7MMGW5GH+VC
Union Health And Family Welfare Centre,23.9273719,90.1790049,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Dhamrai,ChIJJdFl5qLvVTcR6iznX_UdCtU,"W5GH+WJ Kalampur, Bangladesh",7MMGW5GH+WJ
Momataj Badaruddin General Hospital.,23.918794,90.127769,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Sreerampur., Dhamrai, Dhaka.",ChIJJWvyOkbwVTcRrs6TASswR6w,"W49H+G4 Kalampur, Bangladesh",7MMGW49H+G4
United Hospital Limited,23.8046243,90.4154716,4,1069,"['hospital', 'health', 'point_of_interest', 'establishment']","Plot # 15 Road No 71, Dhaka",ChIJFe1B2avHVTcRfAScTk7fUfE,"RC38+R5 Dhaka, Bangladesh",7MMGRC38+R5
Square Hospital,23.7531527,90.3817306,4.2,1409,"['hospital', 'health', 'point_of_interest', 'establishment']","18/F, Bir Uttam Qazi Nuruzzaman Sarak West, Panthapath, Dhaka",ChIJvepSTq64VTcRwcKpyXMYOxE,"Q93J+7M Dhaka, Bangladesh",7MMGQ93J+7M
Evercare Hospital Dhaka,23.8099066,90.4310576,3.9,1190,"['hospital', 'health', 'point_of_interest', 'establishment']","Plot: 81 Block: E, ঢাকা",ChIJm4FmrMrHVTcRZG3XJZVgzZI,"RC5J+XC Dhaka, Bangladesh",7MMGRC5J+XC
SR Hospital,23.6847005,90.308513,4,2,"['hospital', 'health', 'point_of_interest', 'establishment']","R820, Ruhitpur",ChIJ4e2sDxq-VTcRnroodgHx_uY,"M8M5+VC Ruhitpur, Bangladesh",7MMGM8M5+VC
Northern International Medical College Hospital,23.7441935,90.3720784,4,113,"['hospital', 'university', 'health', 'point_of_interest', 'establishment']","House # 55/c, 55/c/2,Road # 9/A, (new old, ১৫ নং রোড, Dhaka",ChIJZ8Y2hUu_VTcRQR0XmvOkRQE,"P9VC+MR Dhaka, Bangladesh",7MMGP9VC+MR
S.P.R.C & Neurology Hospital,23.7475153,90.4010291,3.8,154,"['hospital', 'health', 'point_of_interest', 'establishment']","135 New Eskaton Road, Dhaka",ChIJ7VStrpG4VTcR0l3dh-zQ7Xc,"PCX2+2C Dhaka, Bangladesh",7MMGPCX2+2C
Anwer Khan Modern Medical College Hospital,23.7452959,90.3825323,4,508,"['hospital', 'university', 'health', 'point_of_interest', 'establishment']","House 17,Road 8, R/A, Dhaka",ChIJt1WtNgzHVTcRbymHW-1DyXQ,"P9WM+42 Dhaka, Bangladesh",7MMGP9WM+42
Mukti Nursing Home,23.7534519,90.4203954,4,19,"['hospital', 'health', 'point_of_interest', 'establishment']","Plot - 233, Block -B, Dhaka",ChIJeQ9S8Xq4VTcRo6RFXDu5FNM,"QC3C+95 Dhaka, Bangladesh",7MMGQC3C+95
Radda MCH-FP Centre,23.7984923,90.3512621,5,5,"['hospital', 'health', 'point_of_interest', 'establishment']","Section 1, Plot-10, Dhaka",ChIJi-JRVe_AVTcRbUhKDFqNMPI,"Q9X2+9G Dhaka, Bangladesh",7MMGQ9X2+9G
Dhaka Central International Medical College & Hospital (DCIMCH),23.7736441,90.3611638,3.9,239,"['hospital', 'health', 'point_of_interest', 'establishment']","2, 1 Ring Road, Dhaka",ChIJ5diXu6TAVTcR9tmtHgcUpmI,"Q9F6+FF Dhaka, Bangladesh",7MMGQ9F6+FF
SAU Medical Center,23.770409,90.3733259,3,6,"['hospital', 'health', 'point_of_interest', 'establishment']","Sher-e-Bangla Agricultural University, Dhaka",ChIJSQSQ7KzAVTcRScWqeiw1nTk,"Q9CF+58 Dhaka, Bangladesh",7MMGQ9CF+58
Saphena Women’s Dental College & Hospital,23.7482069,90.4124091,3.8,70,"['hospital', 'health', 'point_of_interest', 'establishment']","111 DIT Road, Dhaka",ChIJS97YK4i4VTcRnSN0oXJbbkc,"PCX6+7X Dhaka, Bangladesh",7MMGPCX6+7X
Al-Noor Eye Hospital,23.7538359,90.3656107,4.1,121,"['hospital', 'health', 'point_of_interest', 'establishment']","1, 9 Satmasjid Road, Dhaka",ChIJRbLjfVC_VTcRHGyti0QlHnU,"Q938+G6 Dhaka, Bangladesh",7MMGQ938+G6
Women's And Children's General Hospital,23.7455653,90.3721799,3.9,46,"['hospital', 'health', 'point_of_interest', 'establishment']","House-48/6, Road-9/A, Satmasjid Road, Dhanmondi R/A, Dhaka",ChIJScFre0y_VTcRS_FefuJZItw,"P9WC+6V Dhaka, Bangladesh",7MMGP9WC+6V
National Institute of Cancer Research & Hospital (NICRH),23.7783033,90.4097044,4.2,202,"['hospital', 'health', 'point_of_interest', 'establishment']","TB Gate Road, Dhaka",ChIJE7M65nbHVTcRFLpQy7otNS0,"QCH5+8V Dhaka, Bangladesh",7MMGQCH5+8V
Government Unani and Ayurvedic Medical College,23.8040938,90.3781197,4.1,120,"['hospital', 'university', 'health', 'point_of_interest', 'establishment']","Mirpur Bridge Road, Dhaka",ChIJP1APdizHVTcR5CwOxHObZcA,"R93H+J6 Dhaka, Bangladesh",7MMGR93H+J6
সালাউদ্দিন স্পেশালাইজ্ড হাসপাতাল লিমিটেড,23.7169402,90.4200648,3.6,128,"['hospital', 'health', 'point_of_interest', 'establishment']","44/A Hatkhola Road, Dhaka",ChIJQUzg5lK4VTcR0RqX6KrNx04,"PC8C+Q2 Dhaka, Bangladesh",7MMGPC8C+Q2
Hi-tech Multicare Hospital,23.7881894,90.3881438,3.7,164,"['hospital', 'health', 'point_of_interest', 'establishment']","164 East Kafrul Road, Dhaka",ChIJGXMwxzjHVTcRX4ug0reN8U8,"Q9QQ+77 Dhaka, Bangladesh",7MMGQ9QQ+77
Insaf Barakah Kidney and General Hospital,23.7502531,90.4024568,4.1,143,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","11 শহীদ তাজউদ্দিন আহমেদ সরণি, Dhaka",ChIJSfp3D5C4VTcRLapaRhicZOA,"QC22+4X Dhaka, Bangladesh",7MMGQC22+4X
Exim Bank Hospital,23.7963709,90.3734275,3.9,69,"['hospital', 'health', 'point_of_interest', 'establishment']","840, Begum Rokeya Avenue Sarani, Dhaka",ChIJTxUKGs3AVTcRip0LpCzLOzU,"Q9WF+G9 Dhaka, Bangladesh",7MMGQ9WF+G9
United Hospital Limited,23.8046243,90.4154716,4,1069,"['hospital', 'health', 'point_of_interest', 'establishment']","Plot # 15 Road No 71, Dhaka",ChIJFe1B2avHVTcRfAScTk7fUfE,"RC38+R5 Dhaka, Bangladesh",7MMGRC38+R5
Evercare Hospital Dhaka,23.8099066,90.4310576,3.9,1190,"['hospital', 'health', 'point_of_interest', 'establishment']","Plot: 81 Block: E, ঢাকা",ChIJm4FmrMrHVTcRZG3XJZVgzZI,"RC5J+XC Dhaka, Bangladesh",7MMGRC5J+XC
Square Hospital,23.7531527,90.3817306,4.2,1409,"['hospital', 'health', 'point_of_interest', 'establishment']","18/F, Bir Uttam Qazi Nuruzzaman Sarak West, Panthapath, Dhaka",ChIJvepSTq64VTcRwcKpyXMYOxE,"Q93J+7M Dhaka, Bangladesh",7MMGQ93J+7M
Government Unani and Ayurvedic Medical College,23.8040938,90.3781197,4.1,120,"['hospital', 'university', 'health', 'point_of_interest', 'establishment']","Mirpur Bridge Road, Dhaka",ChIJP1APdizHVTcR5CwOxHObZcA,"R93H+J6 Dhaka, Bangladesh",7MMGR93H+J6
Radda MCH-FP Centre,23.7984923,90.3512621,5,5,"['hospital', 'health', 'point_of_interest', 'establishment']","Section 1, Plot-10, Dhaka",ChIJi-JRVe_AVTcRbUhKDFqNMPI,"Q9X2+9G Dhaka, Bangladesh",7MMGQ9X2+9G
S.P.R.C & Neurology Hospital,23.7475153,90.4010291,3.8,154,"['hospital', 'health', 'point_of_interest', 'establishment']","135 New Eskaton Road, Dhaka",ChIJ7VStrpG4VTcR0l3dh-zQ7Xc,"PCX2+2C Dhaka, Bangladesh",7MMGPCX2+2C
National Institute of Cancer Research & Hospital (NICRH),23.7783033,90.4097044,4.2,202,"['hospital', 'health', 'point_of_interest', 'establishment']","TB Gate Road, Dhaka",ChIJE7M65nbHVTcRFLpQy7otNS0,"QCH5+8V Dhaka, Bangladesh",7MMGQCH5+8V
Radical Hospital,23.8695959,90.3837999,3.7,46,"['hospital', 'health', 'point_of_interest', 'establishment']","35 Shah Makhdum Avenue, Dhaka",ChIJA4I6VwXEVTcRQfJOahFnhrc,"V99M+RG Dhaka, Bangladesh",7MMGV99M+RG
Mukti Nursing Home,23.7534519,90.4203954,4,19,"['hospital', 'health', 'point_of_interest', 'establishment']","Plot - 233, Block -B, Dhaka",ChIJeQ9S8Xq4VTcRo6RFXDu5FNM,"QC3C+95 Dhaka, Bangladesh",7MMGQC3C+95
SAU Medical Center,23.770409,90.3733259,3,6,"['hospital', 'health', 'point_of_interest', 'establishment']","Sher-e-Bangla Agricultural University, Dhaka",ChIJSQSQ7KzAVTcRScWqeiw1nTk,"Q9CF+58 Dhaka, Bangladesh",7MMGQ9CF+58
Exim Bank Hospital,23.7963709,90.3734275,3.9,69,"['hospital', 'health', 'point_of_interest', 'establishment']","840, Begum Rokeya Avenue Sarani, Dhaka",ChIJTxUKGs3AVTcRip0LpCzLOzU,"Q9WF+G9 Dhaka, Bangladesh",7MMGQ9WF+G9
Dhaka Central International Medical College & Hospital (DCIMCH),23.7736441,90.3611638,3.9,239,"['hospital', 'health', 'point_of_interest', 'establishment']","2, 1 Ring Road, Dhaka",ChIJ5diXu6TAVTcR9tmtHgcUpmI,"Q9F6+FF Dhaka, Bangladesh",7MMGQ9F6+FF
Radda MCH-FP Centre,23.8241404,90.3654349,4.3,7,"['hospital', 'health', 'point_of_interest', 'establishment']","Plot# 159/A, Block# A, Section# 12, Mirpur, Road No 2/1, Dhaka",ChIJv05JmDrBVTcRBpD0pTtIZtQ,"R9F8+M5 Dhaka, Bangladesh",7MMGR9F8+M5
Hi-tech Multicare Hospital,23.7881894,90.3881438,3.7,164,"['hospital', 'health', 'point_of_interest', 'establishment']","164 East Kafrul Road, Dhaka",ChIJGXMwxzjHVTcRX4ug0reN8U8,"Q9QQ+77 Dhaka, Bangladesh",7MMGQ9QQ+77
National Center for Hearing and Speech for Children,23.7773466,90.3995529,4.4,127,"['hospital', 'health', 'point_of_interest', 'establishment']","Mohakhali, Mohakhali Health Complex, Dhaka",ChIJj1UyH2_HVTcRC_-szeFurTo,"Q9GX+WR Dhaka, Bangladesh",7MMGQ9GX+WR
Saphena Women’s Dental College & Hospital,23.7482069,90.4124091,3.8,70,"['hospital', 'health', 'point_of_interest', 'establishment']","111 DIT Road, Dhaka",ChIJS97YK4i4VTcRnSN0oXJbbkc,"PCX6+7X Dhaka, Bangladesh",7MMGPCX6+7X
DR. AZMAL HOSPITAL LTD.,23.8089744,90.3674995,3.7,98,"['hospital', 'health', 'point_of_interest', 'establishment']","Plot 5 Road No. 4, Dhaka",ChIJMRhBttfAVTcRN0Vmc2_Nz7Y,"R958+HX Dhaka, Bangladesh",7MMGR958+HX
"National Institute of Ear, Nose & Throat",23.7634043,90.4055235,4.2,260,"['hospital', 'health', 'point_of_interest', 'establishment']","Tejgaon Thana Health Complex, Love Road, Dhaka",ChIJWYVkgn3HVTcRnkXPE_a-THk,"QC74+96 Dhaka, Bangladesh",7MMGQC74+96
Insaf Barakah Kidney and General Hospital,23.7502531,90.4024568,4.1,143,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","11 শহীদ তাজউদ্দিন আহমেদ সরণি, Dhaka",ChIJSfp3D5C4VTcRLapaRhicZOA,"QC22+4X Dhaka, Bangladesh",7MMGQC22+4X
Anwer Khan Modern Medical College Hospital,23.7452959,90.3825323,4,508,"['hospital', 'university', 'health', 'point_of_interest', 'establishment']","House 17,Road 8, R/A, Dhaka",ChIJt1WtNgzHVTcRbymHW-1DyXQ,"P9WM+42 Dhaka, Bangladesh",7MMGP9WM+42
