Place Name,Latitude,Longitude,Rating,User_Total_Rating,Types,Address,Place_ID,Compound_Code,Global_Code
Bagerhat Sadar Hospital,22.6669455,89.7886825,4.3,20,"['hospital', 'health', 'point_of_interest', 'establishment']","Sadar Hospital Road, বাগেরহাট",ChIJZfsjDGL2_zkRhQZVcP2HfvQ,"MQ8Q+QF Bagerhat, Bangladesh",7MJFMQ8Q+QF
Bagerhat para medical,22.6676007,89.788599,4,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Old Mnigong Doratan Road, Bagerhat",ChIJI-cG4Yn2_zkRCF8M9PJKoss,"MQ9Q+2C Bagerhat, Bangladesh",7MJFMQ9Q+2C
Sadar Hospital Road,22.6676623,89.7894003,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Bagerhat,ChIJDSFW_on2_zkRVtS950k_wuQ,"MQ9Q+3Q Bagerhat, Bangladesh",7MJFMQ9Q+3Q
Govt. Bokkho Badhi Clinic,22.6676885,89.7893433,5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Bagerhat,ChIJMcmi_on2_zkRF02KBlDXXtE,"MQ9Q+3P Bagerhat, Bangladesh",7MJFMQ9Q+3P
North Gopalpur Hospital,22.6311853,89.8869161,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Kachua Upazila,ChIJcbD_SH34_zkRT9V2sVBZXYo,"JVJP+FQ Kachua, Bangladesh",7MJFJVJP+FQ
"SUFIA MEMORIAL MAA -SHISU & GENERAL HOSPITAL, Bagerhat",22.6642377,89.7886667,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","College Road, Bagerhat",ChIJ_9JTUnD3_zkRdhSjlKmYntI,"MQ7Q+MF Bagerhat, Bangladesh",7MJFMQ7Q+MF
Bagerhat Sadar Hospital,22.6669455,89.7886825,4.3,20,"['hospital', 'health', 'point_of_interest', 'establishment']","Sadar Hospital Road, বাগেরহাট",ChIJZfsjDGL2_zkRhQZVcP2HfvQ,"MQ8Q+QF Bagerhat, Bangladesh",7MJFMQ8Q+QF
Bagerhat para medical,22.6676007,89.788599,4,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Old Mnigong Doratan Road, Bagerhat",ChIJI-cG4Yn2_zkRCF8M9PJKoss,"MQ9Q+2C Bagerhat, Bangladesh",7MJFMQ9Q+2C
Bagerhat 250 Bed Hospital,22.6679524,89.7885363,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Bagerhat,ChIJVdelKT73_zkRicWIXX9c3BU,"MQ9Q+5C Bagerhat, Bangladesh",7MJFMQ9Q+5C
Govt. Bokkho Badhi Clinic,22.6676885,89.7893433,5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Bagerhat,ChIJMcmi_on2_zkRF02KBlDXXtE,"MQ9Q+3P Bagerhat, Bangladesh",7MJFMQ9Q+3P
Sadar Hospital Road,22.6676623,89.7894003,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Bagerhat,ChIJDSFW_on2_zkRVtS950k_wuQ,"MQ9Q+3Q Bagerhat, Bangladesh",7MJFMQ9Q+3Q
Kazi Clinic,22.666696,89.7906512,4.5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Bagerhat,ChIJ96TR52H2_zkRIz_JZmxgLIk,"MQ8R+M7 Bagerhat, Bangladesh",7MJFMQ8R+M7
কাজী ক্লিনিক,22.6667861,89.7909037,3,1,"['hospital', 'health', 'point_of_interest', 'establishment']",মুনিগঞ্জ,ChIJY9D2tWH3_zkRBmhOW-X3uds,"MQ8R+P9 Bagerhat, Bangladesh",7MJFMQ8R+P9
Seba clinic,22.6602436,89.7895478,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Lake Road, Nagerbazar Road, বাগেরহাট",ChIJ_4GEFIr3_zkRg5rJQkCmwGI,"MQ6Q+3R Bagerhat, Bangladesh",7MJFMQ6Q+3R
"সূর্যের হাসি ক্লিনিক,বাগেরহাট",22.6641572,89.7928021,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Main Road, Bagerhat",ChIJ_ff6m0b3_zkRXOcBmP7XRLs,"MQ7V+M4 Bagerhat, Bangladesh",7MJFMQ7V+M4
woodland Diagnostic Center,22.664205,89.7928233,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Bagerhat,ChIJL4GC9mD2_zkRRtGyq4Fp8oU,"MQ7V+M4 Bagerhat, Bangladesh",7MJFMQ7V+M4
Bagerhatd x-ray &digital diagnostic center near Bagerhat,22.6639188,89.7929721,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Main Road, Bagerhat",ChIJgfzXawD3_zkRvOGSP2VfXm8,"MQ7V+H5 Bagerhat, Bangladesh",7MJFMQ7V+H5
মেসার্স মেঘনা ফার্মেসি এন্ড মেডিকেল সেন্টার,22.6586943,89.7901171,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Bagerhat,ChIJbYjszxb3_zkRgHN8BT9Z5IE,"MQ5R+F2 Bagerhat, Bangladesh",7MJFMQ5R+F2
Civil Searjon Office,22.6619182,89.7937532,3,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Bagerhat,ChIJbZM9rmD2_zkRVF8gXkNHOnY,"MQ6V+QG Bagerhat, Bangladesh",7MJFMQ6V+QG
Maternity Hospital,22.657828,89.792106,5,2,"['hospital', 'health', 'point_of_interest', 'establishment']","Alia Madrasa Road, Bagerhat",ChIJhXShrWf2_zkRYIJL-j8Uvzw,"MQ5R+4R Bagerhat, Bangladesh",7MJFMQ5R+4R
"Mother and Child Hospital, Bagerhat",22.6577794,89.7921985,3,3,"['hospital', 'health', 'point_of_interest', 'establishment']","Alia Madrasa Road, Bagerhat",ChIJN5zvrWf2_zkR-RZRJSxeuOc,"MQ5R+4V Bagerhat, Bangladesh",7MJFMQ5R+4V
"Janoni Diagnostic centr, Main Road, Bagerha.",22.6611752,89.795031,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Post Office Road, Bagerhat",ChIJa_jwb6H3_zkRRcy--ROM5eE,"MQ6W+F2 Bagerhat, Bangladesh",7MJFMQ6W+F2
Bagerhat Eye Hospital,22.655542,89.7775357,3,3,"['hospital', 'health', 'point_of_interest', 'establishment']",Bagerhat,ChIJcT7sKXj2_zkRJkpuOvq5C7Y,"MQ4H+62 Bagerhat, Bangladesh",7MJFMQ4H+62
Diabetic Hospital,22.6583744,89.7948677,4.3,3,"['hospital', 'health', 'point_of_interest', 'establishment']","Khanjahan Ali Raod, Bagerhat",ChIJa0h5gF32_zkRWmJ-VjB-3-c,"MQ5V+8W Bagerhat, Bangladesh",7MJFMQ5V+8W
Katakhaly Bazaar Hospital,22.7404708,89.7698289,1,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Baruipara,ChIJ35m1wd3z_zkROhGjYB49YEs,"PQR9+5W Baruipara, Bangladesh",7MJFPQR9+5W
ইউনিয়ন স্বাস্থ্য কমপ্লেক্স বিষ্ণুপুর,22.731497,89.789995,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Mulgor Road,ChIJMzX_ISTx_zkRvu-AcH6sYlc,"PQJQ+HX Baruipara, Bangladesh",7MJFPQJQ+HX
Fakirhat Sisu Clinic,22.763875,89.7309744,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","ফকিরহাট উপজেলা, Fakirhat Hospital Main Road , Pagla, Shamnagar",ChIJm3JdanDz_zkR84UUb7X1xn4,"QP7J+G9 Baruipara, Bangladesh",7MJFQP7J+G9
Mukul Farmacy,22.7050773,89.6942986,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Khulna - Bagerhat Highway,ChIJK3TCElyL_zkRLxMEyDkrpyg,"PM4V+2P Madhudia, Bangladesh",7MJFPM4V+2P
Hassan Farmacy,22.7054172,89.69388,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","বাগেরহাট সদর উপজেলা, C&B Bazar",ChIJxyVRBVKL_zkRDl2gLPar1Qs,"PM4V+5H Madhudia, Bangladesh",7MJFPM4V+5H
Bagerhat eye Hospital,22.6605735,89.7660304,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Khulna - Bagerhat Highway, Bagerhat",ChIJQetnXnb1_zkR5XBKnMC2RBw,"MQ68+6C Bagerhat, Bangladesh",7MJFMQ68+6C
Megnitala Ma O Sisu Hospital,22.6595996,89.7677752,2,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Bagerhat - Khulna Road, Bagerhat",ChIJOZSHKdf1_zkRUj9xRjoqbc4,"MQ59+R4 Bagerhat, Bangladesh",7MJFMQ59+R4
Bagerhat 250 Bed Hospital,22.6679524,89.7885363,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Bagerhat,ChIJVdelKT73_zkRicWIXX9c3BU,"MQ9Q+5C Bagerhat, Bangladesh",7MJFMQ9Q+5C
Bagerhat para medical,22.6676007,89.788599,4,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Old Mnigong Doratan Road, Bagerhat",ChIJI-cG4Yn2_zkRCF8M9PJKoss,"MQ9Q+2C Bagerhat, Bangladesh",7MJFMQ9Q+2C
Govt. Bokkho Badhi Clinic,22.6676885,89.7893433,5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Bagerhat,ChIJMcmi_on2_zkRF02KBlDXXtE,"MQ9Q+3P Bagerhat, Bangladesh",7MJFMQ9Q+3P
Sadar Hospital Road,22.6676623,89.7894003,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Bagerhat,ChIJDSFW_on2_zkRVtS950k_wuQ,"MQ9Q+3Q Bagerhat, Bangladesh",7MJFMQ9Q+3Q
Bagerhat Sadar Hospital,22.6669455,89.7886825,4.3,20,"['hospital', 'health', 'point_of_interest', 'establishment']","Sadar Hospital Road, বাগেরহাট",ChIJZfsjDGL2_zkRhQZVcP2HfvQ,"MQ8Q+QF Bagerhat, Bangladesh",7MJFMQ8Q+QF
Kazi Clinic,22.666696,89.7906512,4.5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Bagerhat,ChIJ96TR52H2_zkRIz_JZmxgLIk,"MQ8R+M7 Bagerhat, Bangladesh",7MJFMQ8R+M7
কাজী ক্লিনিক,22.6667861,89.7909037,3,1,"['hospital', 'health', 'point_of_interest', 'establishment']",মুনিগঞ্জ,ChIJY9D2tWH3_zkRBmhOW-X3uds,"MQ8R+P9 Bagerhat, Bangladesh",7MJFMQ8R+P9
"SUFIA MEMORIAL MAA -SHISU & GENERAL HOSPITAL, Bagerhat",22.6642377,89.7886667,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","College Road, Bagerhat",ChIJ_9JTUnD3_zkRdhSjlKmYntI,"MQ7Q+MF Bagerhat, Bangladesh",7MJFMQ7Q+MF
"Union Health Complex ,Vanderkhola",22.6554516,89.7661526,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Mollahat Upazila, vandarkhola bazar",ChIJV1VVVcX1_zkRCQBqr0yc23Y,"MQ48+5F Bagerhat, Bangladesh",7MJFMQ48+5F
Janani diagnostic,22.6554516,89.7661527,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Bagerhat,ChIJcUYC0bD1_zkRWjKq7taNpU4,"MQ48+5F Bagerhat, Bangladesh",7MJFMQ48+5F
Digital Diagnostic Center,22.7775166,89.7074279,4,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Besides Fakir hat Thana, Health Complex, ফকিরহাট",ChIJAQAAAM_y_zkREmpypx27jFA,"QPH4+2X Fakirhat, Bangladesh",7MJFQPH4+2X
Take Care Digital Diagnostic,22.7775166,89.7074279,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Rasel complex.1st floor,Kata khali, ফকিরহাট",ChIJAQAAAM_y_zkR2WA7gXxB0o0,"QPH4+2X Fakirhat, Bangladesh",7MJFQPH4+2X
woodland Diagnostic Center,22.664205,89.7928233,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Bagerhat,ChIJL4GC9mD2_zkRRtGyq4Fp8oU,"MQ7V+M4 Bagerhat, Bangladesh",7MJFMQ7V+M4
KHALSHIBUNIA HOSPITAL,22.6818492,89.4767241,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Batiaghata,ChIJkb-0VcyG_zkRKYPTha1Y8JY,"MFJG+PM Batiaghata, Bangladesh",7MJFMFJG+PM
UHC dacope,22.6019662,89.5173747,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Dacope,ChIJt3x3NLgpADoRBy6AzBTo8nE,"JG28+QW Dacope, Bangladesh",7MJFJG28+QW
UHC dacope,22.5996132,89.517204,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Dacope,ChIJuSZKPVMpADoRfP_vPNqhygw,"HGX8+RV Dacope, Bangladesh",7MJFHGX8+RV
Dacope Upazila Health Complex,22.5996075,89.5179125,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Dacope,ChIJAfuElugpADoRZ36qB7yvMlY,"HGX9+R5 Dacope, Bangladesh",7MJFHGX9+R5
"Upazilla Health Complex, Dacope, Khulna.",22.5993736,89.5180523,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Chalna, Dacope",ChIJkbbUtKgpADoRS8FwIgtw-2E,"HGX9+P6 Dacope, Bangladesh",7MJFHGX9+P6
কায়েমখোলা সিসি,22.6518784,89.5061302,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Ferry Ghat Rd,ChIJh-v43w6H_zkRqfflxQhKaok,"MG24+QF Batiaghata, Bangladesh",7MJFMG24+QF
MSTPP Medical Centre,22.5879511,89.5637025,5,6,"['hospital', 'health', 'point_of_interest', 'establishment']",Rampal Upazila,ChIJZ4fwWi4nADoRznJZ4TUgXIA,"HHQ7+5F Dacope, Bangladesh",7MJFHHQ7+5F
Kalikaprosad Community Clinic (কালিকাপ্রসাদ কমিউনিটি ক্লিনিক),22.6152912,89.5846183,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Kalikaprosad Community Clinic,Post:Kalakherber, Bangladesh.( উপজেলাঃ জেলাঃ বাগেরহাট,।, Rampal",ChIJ7QFtDoEnADoRVvKZ6eeO4aI,"JH8M+4R Chitra, Bangladesh",7MJFJH8M+4R
Raipur Community Clinic,22.6559541,89.4372448,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Surkhali Road,ChIJgaijq5OB_zkR9xcMcDV0Ehc,"MC4P+9V Batiaghata, Bangladesh",7MJFMC4P+9V
Rajnagar Union Health & Family Welfare Centre,22.5994166,89.5881803,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Khulna - Mongla Hwy,ChIJn6aykXUnADoR3S2wPa6cBv4,"HHXQ+Q7 Chitra, Bangladesh",7MJFHHXQ+Q7
CSS Gourambha,22.6555932,89.5761258,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",,ChIJ_Qk2IsqJ_zkRoMp-qltNJOk,"MH4G+6F Vhanderkote, Bangladesh",7MJFMH4G+6F
বিসমিল্লাহ ফারমেসি,22.6570607,89.5758888,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",,ChIJMWzDwS-J_zkRdSiYIBVpSeA,"MH4G+R9 Vhanderkote, Bangladesh",7MJFMH4G+R9
Debitala Community Clinic,22.6980828,89.5122967,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Batiaghata,ChIJp36Dw1eH_zkRq3kkY6a3b48,"MGX6+6W Batiaghata, Bangladesh",7MJFMGX6+6W
Kailashganj Clinic,22.5108241,89.5183788,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Dacope Upazila,ChIJ_xB-CqEvADoRae_pZ5-m4oY,"GG69+89 Kailashganj, Bangladesh",7MJFGG69+89
Government Bhanderkote Hospital,22.6929574,89.5627785,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Batiaghata Upazila,ChIJiVbux72I_zkRI_2mNlK4I_8,"MHV7+54 Vhanderkote, Bangladesh",7MJFMHV7+54
T.M homio hall,22.5996494,89.3909062,3,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Paikgachha Upazila,ChIJJV6yW2XVAToRnBPgQ_wGI84,"H9XR+V9 Bayar Jhapa, Bangladesh",7MJFH9XR+V9
Akra Community Clinic,22.6776238,89.4206107,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Dumuria Upazila,ChIJtfVvb7eB_zkRNpcNDmft3Wo,"MCHC+26 Akra, Bangladesh",7MJFMCHC+26
thun homiyo hall,22.5996924,89.3908703,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Paikgachha Upazila,ChIJufRdFPrVAToRLypSisNj48k,"H9XR+V8 Bayar Jhapa, Bangladesh",7MJFH9XR+V8
Dacope Upazila Health Complex,22.5994035,89.5176149,not found,not found,"['premise', 'hospital', 'health', 'point_of_interest', 'establishment']",Dacope,ChIJZZtG6zYoADoRJKA2JWHyaAU,not found,not found
Amader Gram Cancer Care & Research Center,22.5891397,89.6503258,4,6,"['hospital', 'health', 'point_of_interest', 'establishment']","Road, Rampal",ChIJU7JScO4gADoRt_WBsAiJoIw,"HMQ2+M4 Rampal, Bangladesh",7MJFHMQ2+M4
Mongla Port Hospital (মংলা বন্দর হাসপাতাল),22.4942196,89.6016171,5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Mongla,ChIJJ5osAkYkADoRfM1Z6kLaAVo,"FJV2+MJ Mongla, Bangladesh",7MJFFJV2+MJ
Mongla Upazila Health Complex,22.4942196,89.6016171,4.6,5,"['hospital', 'health', 'point_of_interest', 'establishment']",Mongla,ChIJOVnoU4YkADoRRNCibP2OQHw,"FJV2+MJ Mongla, Bangladesh",7MJFFJV2+MJ
Mongla Port Hospital,22.494574,89.5970343,5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Mongla Upazila,ChIJReZDmAQlADoR-7-wfcl855Y,"FHVW+RR Mongla, Bangladesh",7MJFFHVW+RR
কবিরাজ মোঃ শফিকুল ইসলাম (শাফী),22.476208,89.611722,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","M Rahaman Road, Mongla",ChIJXbwHd6IlADoRyQy97j6XNH4,"FJG6+FM Mongla, Bangladesh",7MJFFJG6+FM
Hejama Point,22.4729339,89.6094682,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Giausuddin sarok, Mongla",ChIJMwkRLiAlADoR6TjWCAD6Np8,"FJF5+5Q Mongla, Bangladesh",7MJFFJF5+5Q
Hasan Medical Hal,22.4703451,89.6056336,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Mongla bls Road, Mongla",ChIJVVIhUJ4lADoRH4QEsgg4iys,"FJC4+47 Mongla, Bangladesh",7MJFFJC4+47
Mongla Government Hospital,22.472953,89.6176709,4.3,4,"['hospital', 'health', 'point_of_interest', 'establishment']",Mongla,ChIJES50UYYkADoRNFRuzgO8FzE,"FJF9+53 Mongla, Bangladesh",7MJFFJF9+53
"Upazilla Health Complex, Mongla",22.4727448,89.617627,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Mongla Upazila,ChIJJex_MLklADoRv1wCj8DJuTs,"FJF9+33 Mongla, Bangladesh",7MJFFJF9+33
Mongla Livestock hospital,22.4703887,89.6143443,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Mongla,ChIJv921NI8kADoR2PwnJLc6LCQ,"FJC7+5P Mongla, Bangladesh",7MJFFJC7+5P
St. Paul's Hospital,22.4669379,89.6094811,3.3,4,"['hospital', 'health', 'point_of_interest', 'establishment']","Rd, মংলা",ChIJ608UsY0kADoR1fMiEJGPBLg,"FJ85+QQ Mongla, Bangladesh",7MJFFJ85+QQ
Burirdanga Government Hospital (বুড়িরডাংগা সরকারি হাসপাতাল),22.5346498,89.6093024,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Mongla Upazila,ChIJU4BavCknADoRwF4WtCaYe-E,"GJM5+VP Mongla, Bangladesh",7MJFGJM5+VP
Chandpi UH&FWC,22.4420511,89.6113922,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Mongla-Chila Road,ChIJH97LnpglADoRRR6qw_54EXk,"CJR6+RH Mongla, Bangladesh",7MJFCJR6+RH
উপজেলা হেলেথ কেয়ার হাসপাতালে,22.5538611,89.6528863,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Rampal,ChIJZUNiVtwhADoRbPuq9WgaFhM,"HM33+G5 Rampal, Bangladesh",7MJFHM33+G5
Hospital,22.5538638,89.6528844,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Rampal,ChIJJROryoQhADoRt-xGz6Ipuyg,"HM33+G5 Rampal, Bangladesh",7MJFHM33+G5
Kailashganj Clinic,22.5108241,89.5183788,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Dacope Upazila,ChIJ_xB-CqEvADoRae_pZ5-m4oY,"GG69+89 Kailashganj, Bangladesh",7MJFGG69+89
সুন্দরবন ইউনিয়ন স্বাস্থ্য ও পরিবার কল্যাণ কেন্দ্র,22.4541819,89.6775908,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Mongla Upazila,ChIJVXKfsugjADoRBiIWxFa_GDw,"FM3H+M2 Banstala, Bangladesh",7MJFFM3H+M2
পশু হাসপাতাল,22.5607655,89.6548944,5,3,"['hospital', 'health', 'point_of_interest', 'establishment']",Rampal To Khulna Link Road,ChIJvVS2XaUhADoRgOhvXm2BO8M,"HM63+8X Rampal, Bangladesh",7MJFHM63+8X
MSTPP Medical Centre,22.5879511,89.5637025,5,6,"['hospital', 'health', 'point_of_interest', 'establishment']",Rampal Upazila,ChIJZ4fwWi4nADoRznJZ4TUgXIA,"HHQ7+5F Dacope, Bangladesh",7MJFHHQ7+5F
Rampal Upazila Health Complex,22.5877107,89.6497052,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Rampal,ChIJrbS2w-4gADoRtR33uQX7Nds,"HJQX+3V Rampal, Bangladesh",7MJFHJQX+3V
কোদালিয়া ইউনিয়ন স্বাস্থ্য ও পরিবার কল্যান কেন্দ্র,22.8552032,89.817361,4,2,"['hospital', 'health', 'point_of_interest', 'establishment']","বাগেরহাট সদর উপজেলা, Kodalia,kodalia,mollahat",ChIJ9d7V1Kvv_zkRUhRWOoo2daM,"VR48+3W Chitalmari Union, Bangladesh",7MJFVR48+3W
টুঙ্গিপাড়া পশু হাসপাতাল,22.8931617,89.8905265,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Tungipara Upazila,ChIJ1V1MErvl_zkRirNLfEGfji8,"VVVR+76 Patgati, Bangladesh",7MJFVVVR+76
"Upazila Health Complex, Tungipara",22.8939923,89.8897451,3.6,5,"['hospital', 'health', 'point_of_interest', 'establishment']",Tungipara Upazila,ChIJzcVDfS3k_zkRyI_0TwTlMFo,"VVVQ+HV Patgati, Bangladesh",7MJFVVVQ+HV
Kalatala Hospital,22.8448436,89.9168394,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Kalatala Hospital & Madical, 1 Baraguni-Kalatala Road",ChIJ0W7jvZrk_zkR5o9MMCReGjg,"RWV8+WP Kalatala Union, Bangladesh",7MJFRWV8+WP
