Place Name,Latitude,Longitude,Rating,User_Total_Rating,Types,Address,Place_ID,Compound_Code,Global_Code
Alikadam Health Complex,21.6522891,92.3119619,3.8,4,"['hospital', 'health', 'point_of_interest', 'establishment']","Lama - Alikadam Road, Alikadam",ChIJQRLkhVeFrTARlWwm9OE_aRE,"M826+WQ Alikadam, Bangladesh",7MHJM826+WQ
Upazila Health Complex,21.6559163,92.3108319,3.5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Alikadam,ChIJ79DsNFeFrTARkvJHhaHWqPY,"M846+98 Alikadam, Bangladesh",7MHJM846+98
Alikadam Military Hospital,21.6453781,92.3142954,4.8,8,"['hospital', 'health', 'point_of_interest', 'establishment']",Alikadam,ChIJj9IBI_ePrTARY49DLYtajPg,"J8W7+5P Alikadam, Bangladesh",7MHJJ8W7+5P
Alikadam Upazila Health Complex,21.6523964,92.311918,not found,not found,"['hospital', 'premise', 'health', 'point_of_interest', 'establishment']",Alikadam,ChIJ01hZj1eFrTAR_vyoGlOqpAI,not found,not found
Bandarban diabetic Hospital,22.1901742,92.2185221,4.3,3,"['hospital', 'health', 'point_of_interest', 'establishment']","Z1811, Bandarban",ChIJQUCY1iVqrTARSXuVFcu1UtQ,"56R9+3C Bandarban, Bangladesh",7MJJ56R9+3C
"Islami shikka kendro health complex,Bandarban",22.1904413,92.2209911,4,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Banorupa Para Road, Bandarban",ChIJ1f65VSZqrTARLOvu0i0JH7A,"56RC+59 Bandarban, Bangladesh",7MJJ56RC+59
Hill View Hospital & Diagnostic Center,22.1956465,92.2189405,3.7,3,"['hospital', 'health', 'point_of_interest', 'establishment']","Mosjid Road, Bandarban",ChIJp6FNYiFqrTAR-Ds7d4_jt7s,"56W9+7H Bandarban, Bangladesh",7MJJ56W9+7H
ইম্যানুয়েল মেডিকেল সেন্টার,22.1971708,92.2199376,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Bandarban,ChIJR1kQK-RrrTARfmfsjCfwYTo,"56W9+VX Bandarban, Bangladesh",7MJJ56W9+VX
Imuneyal hospital,22.1971404,92.2200054,4.1,7,"['hospital', 'health', 'point_of_interest', 'establishment']","KSI Road, Bandarban",ChIJcwGboiFqrTARMC3UrFxtVvI,"56WC+V2 Bandarban, Bangladesh",7MJJ56WC+V2
MDS Bandarban সামরিক হাসপাতাল,22.2063849,92.2127718,5,4,"['hospital', 'health', 'point_of_interest', 'establishment']",Bandarban,ChIJsdXLuRBqrTARXOr2PPa_RTw,"6647+H4 Bandarban, Bangladesh",7MJJ6647+H4
Bandarban Sadar Upazila Health Office,22.1902723,92.2258446,4,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Bandarban,ChIJIZZ7VIhprTARsSouVeV21Pk,"56RG+48 Bandarban, Bangladesh",7MJJ56RG+48
Bandarban Sadar Hospital,22.1896135,92.2264957,3.8,9,"['hospital', 'health', 'point_of_interest', 'establishment']",Bandarban,ChIJ_7Rt94hprTARYnQqCql5XjM,"56QG+RH Bandarban, Bangladesh",7MJJ56QG+RH
সূর্যের হাসি ক্লিনিক,22.2152041,92.2101571,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Rangamati - Bandarban Road, Bandarban",ChIJcdV4pkBrrTARO9prhBop-xA,"6686+33 Bandarban, Bangladesh",7MJJ6686+33
"সূর্য়ের হাসি ক্লিনিক,২য় তলা, বালাঘাটা, বান্দরবন পার্বত্য জেলা",22.215354,92.2102345,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Rangamati - Bandarban Road, Bandarban",ChIJoVV6Ao9rrTARgjPjXElG_Xo,"6686+43 Bandarban, Bangladesh",7MJJ6686+43
Krikhyong Para Community Clonic,22.2071613,92.2685832,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Bandarban Sadar Upazila,ChIJRSwH805prTARKvJpMAmASR8,"6749+VC Bandarban, Bangladesh",7MJJ6749+VC
Memorial Hospital,22.1359468,92.1270343,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Satkania Upazila,ChIJG6AyO6IUrTAR3yH9XAd43LE,"44PG+9R Moneyabad, Bangladesh",7MJJ44PG+9R
Hosne Aziz Child & General Hospital (Lab),22.1359732,92.1261475,5,4,"['hospital', 'health', 'point_of_interest', 'establishment']","Foundation Road, Moneyabad",ChIJjSYc3wAVrTARH0q-kMp_EiU,"44PG+9F Moneyabad, Bangladesh",7MJJ44PG+9F
Union Health Center,22.1288692,92.1263266,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Satkania Upazila,ChIJR7b4818TrTARVGE9rFsk4bw,"44HG+GG Bajalia, Bangladesh",7MJJ44HG+GG
ধর্মপুর ইউনিয়ন উপস্বাস্থ্য কেন্দ্র,22.1403975,92.1008218,3,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Satkania Upazila,ChIJzepNtZYVrTAR0YaJealM7YI,"44R2+58 Purangar, Bangladesh",7MJJ44R2+58
Bandarban General Hospital,22.1895464,92.2265877,not found,not found,"['hospital', 'premise', 'health', 'point_of_interest', 'establishment']",Bandarban,ChIJf6QD8YhprTAR-zRGaW2gJLA,not found,not found
Upazila Health Complex,22.1784311,92.337698,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Rowangchhari,ChIJhXvckqtnrTARh26LxIHqT80,"58HQ+93 Rowangchhari, Bangladesh",7MJJ58HQ+93
Rowangchhari Upazila Health Complex,22.1785989,92.3374944,not found,not found,"['hospital', 'premise', 'health', 'point_of_interest', 'establishment']",Rowangchhari,ChIJnYPKjKtnrTARCHrWJP3E97k,not found,not found
Upazila Hospital,22.0481227,92.4080238,3,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Ruma Bazar, Ruma",ChIJXTiueTxjrTARFU5-SD-DD1k,"2CX5+66 Ruma, Bangladesh",7MJJ2CX5+66
"Ruma Upazila Health Complex,Bandarban",22.0475375,92.408214,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Ruma Upazila,ChIJ8UKPLdVjrTARw3vpOR8LclA,"2CX5+27 Ruma, Bangladesh",7MJJ2CX5+27
Ruma Upazila Health Complex,22.0473551,92.4074405,not found,not found,"['hospital', 'premise', 'health', 'point_of_interest', 'establishment']",Ruma,ChIJTzOWdzxjrTARrEASipeXuqE,not found,not found
Upazila Health Complex Lama,21.7738592,92.1950384,4.5,2,"['hospital', 'health', 'point_of_interest', 'establishment']","লামা উপজেলা, Lama Bus Station",ChIJMUktCryfrTAR3CCsNmAib8M,"Q5FW+G2 Lama, Bangladesh",7MHJQ5FW+G2
"Union health and familyplanningcente, bomobilchorry",21.7455081,92.205101,3,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Lama Upazila,ChIJ96m8NHuZrTARJpGGgBP9alU,"P6W4+62 Lama, Bangladesh",7MHJP6W4+62
Lama Upazila Health Complex,21.7737612,92.1947359,not found,not found,"['hospital', 'premise', 'health', 'point_of_interest', 'establishment']",Lama,ChIJ3-z0h-ierTARAORWQ3Y57tI,not found,not found
Thanchi Upazila Health Complex,21.8238459,92.4386306,not found,not found,"['hospital', 'premise', 'health', 'point_of_interest', 'establishment']",Thanchi,ChIJCUsDrj2ArTAR1PeZ81A0sGQ,not found,not found
Divine Touch Medi Clinic,23.8376406,91.2805335,4.3,32,"['hospital', 'health', 'point_of_interest', 'store', 'establishment']","Colonel Chowmuhani, Palace Compound, Agartala",ChIJ15B1Nw70UzcRp7_Mzg_c1DU,"R7QJ+36 Agartala, Tripura, India",7MMHR7QJ+36
Smitas Multispeciality Dental Clinic,23.828925,91.275944,5,7,"['hospital', 'dentist', 'health', 'point_of_interest', 'establishment']","46, Hari Ganga Basak Road, Agartala",ChIJNanFyWz0UzcR4eCKfyBIxLY,"R7HG+H9 Agartala, Tripura, India",7MMHR7HG+H9
"Trauma Centre, Govind Ballabh Pant Hospital",23.8595729,91.2922655,3.2,65,"['hospital', 'health', 'point_of_interest', 'establishment']","Indranagar, Agartala",ChIJJRPr4gr0UzcR0WvgHwBy218,"V75R+RW Agartala, Tripura, India",7MMHV75R+RW
"ECHS POLYCLINIC, AGARTALA",23.8806564,91.2933417,3.3,7,"['hospital', 'health', 'point_of_interest', 'establishment']","Salbagan, Agartala",ChIJG4yCIjTxUzcRo3N7tusEJ40,"V7JV+78 Agartala, Tripura, India",7MMHV7JV+78
BSF Hospital,23.8930871,91.2957698,3.9,13,"['hospital', 'health', 'point_of_interest', 'establishment']","CH, FTR HQ BSF, Salbagan, Agartala",ChIJFXDD5y7xUzcRuZcoUwKmb9o,"V7VW+68 Agartala, Tripura, India",7MMHV7VW+68
Green Health Malek Jobeda Medical College and General Hospital,23.7900904,91.1746797,4.4,18,"['hospital', 'health', 'point_of_interest', 'establishment']",Kasba Upazila,ChIJ5XZZbeIKVDcRL3fOJDlOU74,"Q5RF+2V Namtabad, Bangladesh",7MMHQ5RF+2V
"ILS Hospitals, Agartala",23.867536,91.289606,4.1,579,"['hospital', 'health', 'point_of_interest', 'establishment']","Capital Complex Extension P.O - New Secretariat, Agartala",ChIJrc1cGk3xUzcRjKfq2b2Bbh0,"V79Q+2R Agartala, Tripura, India",7MMHV79Q+2R
রাজাপুর কমিউনিটি ক্লিনিক,23.8686193,91.2097291,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Akhaura Upazila,ChIJbUjWdekJVDcRZEiPYJFP2ts,"V695+CV Akhaura, Bangladesh",7MMHV695+CV
Akhaura Lab Aid Diagnostic and Consultation Centre,23.8683963,91.2068254,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Akhaura,ChIJvU5EhuQJVDcRirnOHKap3yc,"V694+9P Akhaura, Bangladesh",7MMHV694+9P
Nova Aid Diagnostic Center,23.8646543,91.2061911,4,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Unnamed Road, Akhaura",ChIJ4XTr11UJVDcRVINMSXYLfbc,"V674+VF Akhaura, Bangladesh",7MMHV674+VF
Akhauta District Health Complex,23.8644561,91.2033697,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Akhaura,ChIJOcc7vPoJVDcRZLe6AMlbhvg,"V673+Q8 Akhaura, Bangladesh",7MMHV673+Q8
Akhaura Upazila Health Complex,23.8643892,91.2032366,3.8,6,"['hospital', 'health', 'point_of_interest', 'establishment']",Akhaura,ChIJiwL2l_oJVDcR842ldnPU1KM,"V673+Q7 Akhaura, Bangladesh",7MMHV673+Q7
Akhaura Government. Hospital,23.8640581,91.203242,4.6,5,"['hospital', 'health', 'point_of_interest', 'establishment']",Akhaura,ChIJAx44lvoJVDcRBWK5T6LNMP8,"V673+J7 Akhaura, Bangladesh",7MMHV673+J7
বরিশল কমিউনিটি ক্লিনিক,23.8679014,91.1868212,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",borishol Brahmanbaria district in east-central,ChIJsxiU9WUJVDcRdeCPbpdSKUA,"V59P+5P Akhaura, Bangladesh",7MMHV59P+5P
রাজাপুর কমিউনিটি ক্লিনিক,23.8976315,91.2264585,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Akhaura Upazila,ChIJ9YOkhzP2UzcRUfqT6h4LeBI,"V6XG+3H Singerbil, Bangladesh",7MMHV6XG+3H
Kasba Upazilla Health Complex,23.7488798,91.1393501,3.5,26,"['hospital', 'health', 'point_of_interest', 'establishment']","Rail Station - Araibari Road, Kasba",ChIJ2_Nkkah0VDcRoFW1SrqxqwM,"P4XQ+HP Kasba, Bangladesh",7MMHP4XQ+HP
Mogra Hospital,23.8319754,91.1960833,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Gangasagar, Akhaura, Brahmanbaria, Chittagong, Bangladesh, Bridge",ChIJOcVu7xQKVDcRvrBXK9SSvWg,"R5JW+QC Mogra, Bangladesh",7MMHR5JW+QC
Mogra Government Hospital,23.8288017,91.2048174,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Akhaura Upazila,ChIJJ7P-Z1ILVDcRgeBX0p_FvWQ,"R6H3+GW Mogra, Bangladesh",7MMHR6H3+GW
মোগড়া সরকারি হসপিটাল,23.8299549,91.2048024,5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Akhaura Upazila,ChIJCblu4MELVDcRFosoAQ7TCWw,"R6H3+XW Mogra, Bangladesh",7MMHR6H3+XW
No.1 Moniand Union Health Complex,23.8198259,91.1989225,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Akhaura Upazila,ChIJ0_o86f8LVDcR5-t-T8QB0eo,"R59X+WH Mogra, Bangladesh",7MMHR59X+WH
মাতৃসেবা জেনারেল হসপিটাল,23.8252467,91.1537683,5,3,"['hospital', 'health', 'point_of_interest', 'establishment']","Khondaker market 2nd floor, tantar bazar, আখাউড়া",ChIJl_y1e5ULVDcR9mxooYiEKAU,"R5G3+3G Satura, Bangladesh",7MMHR5G3+3G
Digital Hospitals,23.7755609,90.8034782,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Durgarampur,ChIJgXeo22I5VDcROkSxJGgHTkI,"QRG3+69 Bancharampur, Bangladesh",7MMGQRG3+69
বাঞ্ছারামপুর সদর হাসপাতাল,23.7717045,90.8021557,3.3,3,"['hospital', 'health', 'point_of_interest', 'establishment']",Bancharampur,ChIJD9wjlZo4VDcRiH6pvAZZfr8,"QRC2+MV Bancharampur, Bangladesh",7MMGQRC2+MV
Digital Hospital s,23.7787853,90.8060179,3,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Bancharampur Upazila,ChIJBTu2vtM5VDcRWbaKXKLFVSA,"QRH4+GC Bancharampur, Bangladesh",7MMGQRH4+GC
Bancharampur Upazila Health Complex,23.7712295,90.8018253,5,4,"['hospital', 'health', 'point_of_interest', 'establishment']",Bancharampur,ChIJM_zbw5o4VDcRn9Bue-lDFAw,"QRC2+FP Bancharampur, Bangladesh",7MMGQRC2+FP
Titash Unity Hospital,23.7723629,90.7989533,3.5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Bancharampur Sadar,ChIJ09B2cIU4VDcRQI8ewCpmVd8,"QQCX+WH Bancharampur Sadar, Bangladesh",7MMGQQCX+WH
Islami Hospital.,23.7708444,90.7979139,4.7,6,"['hospital', 'health', 'point_of_interest', 'establishment']",Bancharampur Sadar,ChIJS1jur4U4VDcRYmwQNAj6ArM,"QQCX+85 Bancharampur Sadar, Bangladesh",7MMGQQCX+85
BANCHARAMPUR ISLAMI HOSPITAL,23.768674,90.79727,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Bancharampur Sadar,ChIJGQ3pJkk5VDcRHxH7KndSXVQ,"QQ9W+FW Bancharampur Sadar, Bangladesh",7MMGQQ9W+FW
Bancharampur Hospital,23.7849672,90.810357,4,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Bancharampur Upazila,ChIJkY9x0Mg5VDcR7Drwra4kt-w,"QRM6+X4 Achad Nogur, Bangladesh",7MMGQRM6+X4
মিরপুর সরকারি হাসপাতাল,23.7696566,90.8286269,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Asrafbath,ChIJfS2p9Rs5VDcRfuxdo5yj_VM,"QR9H+VF Asrafbath, Bangladesh",7MMGQR9H+VF
পাইকার চর কমিউনিটি ক্লিনিক,23.7448264,90.8067874,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Paikarcor,ChIJWUxXHLFHVDcRIdW0Z67mGVk,"PRV4+WP Paikarcor, Bangladesh",7MMGPRV4+WP
"Dariadoulat Uttarpara Hospital, Bancharampur Upazila, Chittagong Division",23.813073,90.7953353,1,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Dariadoulat,ChIJ-a4CaQE5VDcRR_ngS8zo21Y,"RQ7W+64 Dariadoulat, Bangladesh",7MMGRQ7W+64
Titash Unity Hospital,23.8123725,90.7829526,4,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Bancharampur Upazila,ChIJc96QmK05VDcR8ytIGPyic-I,"RQ6M+W5 Vabnathpur, Bangladesh",7MMGRQ6M+W5
মাধবপুর কমিউনিটি স্বাস্থ্য ক্লিনিক,23.729811,90.789649,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Unnamed Road,ChIJZ9OUFqdHVDcR9pGA33YOlqU,"PQHQ+WV Ujanchar, Bangladesh",7MMGPQHQ+WV
Madovpur community health clinic মাধবপুর কমিউনিটি স্বাস্থ্য ক্লিনিক,23.7290928,90.7892373,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Unnamed Road,ChIJ47iAA6dHVDcRqr6483Jgysg,"PQHQ+JM Ujanchar, Bangladesh",7MMGPQHQ+JM
Rupasdi Hoglakandi Community Clinic,23.7563632,90.8532057,3,2,"['hospital', 'health', 'point_of_interest', 'establishment']","Salimabad Rupasdi Road,, Rupasdi",ChIJnSnEH0JBVDcRcIXGQykfQDw,"QV43+G7 Hoglakandi, Bangladesh",7MMGQV43+G7
Ibrahimpur Hospital,24.0693718,90.946564,4.1,15,"['hospital', 'health', 'point_of_interest', 'establishment']","Ibrahimpur, Belabo, Narsingdi., Sarrabad Road",ChIJ6Zcu1N8eVDcR8yIgfplc9wU,"3W9W+PJ Shivpur, Bangladesh",7MPG3W9W+PJ
Brahmanbaria Medical College Hospital,24.0019699,91.1098982,4.5,56,"['hospital', 'health', 'point_of_interest', 'establishment']","Comilla-Sylhet Highway, Ghatura, Brahmanbaria.Sadar, Brahmanbaria dist",ChIJrYuIOEwEVDcReNWUCcrOEn4,"2425+QX Brahmanbaria, Bangladesh",7MPH2425+QX
সোহরাব মেডিকেল সেন্টার,24.0277383,90.9964085,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Fire service road, Ashuganj",ChIJma3A49UbVDcRCWzV0IaJWos,"2XHW+3H Ashuganj, Bangladesh",7MPG2XHW+3H
"Bismillah Diagnostic Centre & Hospital, Ashugonj",24.030115,91.0059742,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Jatrapur,ChIJ6fnuZvUbVDcR_XrXA4Y5oyc,"22J4+29 Ashuganj, Bangladesh",7MPH22J4+29
আশুগঞ্জ ৫০ সয্যা হাসপাতাল,24.0293612,91.0062666,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Jatrapur,ChIJzTfkKHsbVDcRNeATlNgW2EY,"22H4+PG Ashuganj, Bangladesh",7MPH22H4+PG
৫০ শয্যা বিশিষ্ট উপজেলা স্বাস্থ্য কমপ্লেক্সে,24.029211,91.006332,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Upazila Road, Ashuganj",ChIJm0IvHnIbVDcR8jnJFIMa29k,"22H4+MG Ashuganj, Bangladesh",7MPH22H4+MG
50 Bed Upzila Hospital,24.0296117,91.0066334,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Ashuganj,ChIJs8xqYgEbVDcR9YokQ4iUAN8,"22H4+RM Ashuganj, Bangladesh",7MPH22H4+RM
"উপজেলা স্বাস্থ কমপ্ল‌েক্স, আশুগঞ্জ, ব্রাহ্মণবাড়‌িয়া",24.0295364,91.0066515,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Ashuganj,ChIJw0Jb_VMbVDcRRDpA3Uv2RYM,"22H4+RM Ashuganj, Bangladesh",7MPH22H4+RM
Ashuganj Upazila Hospital,24.0296497,91.0067105,4.3,9,"['hospital', 'health', 'point_of_interest', 'establishment']",Ashuganj,ChIJucwdb5EbVDcRQ99pA30-dLg,"22H4+VM Ashuganj, Bangladesh",7MPH22H4+VM
Noor medical centre,24.0387863,91.0031525,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Ashuganj,ChIJaU7eD8MbVDcRmeBOMtE1xM0,"22Q3+G7 Ashuganj, Bangladesh",7MPH22Q3+G7
Medilab Hospital & Diagnostic Center,24.0383919,91.0049825,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Railgate, Ashuganj",ChIJzdSnShUbVDcRmKTmrgwGhVo,"22Q3+9X Ashuganj, Bangladesh",7MPH22Q3+9X
Medilab Hospital,24.03828,91.0052094,4.6,12,"['hospital', 'health', 'point_of_interest', 'establishment']",Ashuganj,ChIJXZlRFowbVDcRIG-7-jODNQk,"22Q4+83 Ashuganj, Bangladesh",7MPH22Q4+83
Ashuganj diagnostic center,24.0382137,91.0054686,3.8,5,"['hospital', 'health', 'point_of_interest', 'establishment']",Ashuganj,ChIJw_hEGIwbVDcRWO8DrtDywBg,"22Q4+75 Ashuganj, Bangladesh",7MPH22Q4+75
Day Night Hospital,24.0394173,91.0056644,4,8,"['hospital', 'health', 'point_of_interest', 'establishment']","Tranning Center Road, Ashuganj",ChIJHw60AIwbVDcRCTwmL6nHdIs,"22Q4+Q7 Ashuganj, Bangladesh",7MPH22Q4+Q7
Ulchapara community clinic,23.9485722,91.0959918,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Ulcha Para,ChIJS0QdzXcPVDcRD25zA2X0L3Y,"W3XW+C9 Brahmanbaria, Bangladesh",7MMHW3XW+C9
Comfort Hospital & Diagonistic Center,23.9577795,91.1154788,4.7,6,"['hospital', 'health', 'point_of_interest', 'establishment']","Kawtoli, Brahmanbaria",ChIJm_QdMYgFVDcRqHtQdunD6PU,"X458+45 Brahmanbaria, Bangladesh",7MMHX458+45
Al Falah Hospital,23.9584178,91.1135775,3,2,"['hospital', 'health', 'point_of_interest', 'establishment']","Kawtoli, Brahmanbaria",ChIJjyEdVYwFVDcR45SBJ3VCnyY,"X457+9C Brahmanbaria, Bangladesh",7MMHX457+9C
Comfort Physiotherapy & General Hospital,23.9608181,91.1115014,4,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Brahmanbaria,ChIJAy_S_I0FVDcRSG9eIW6B43Q,"X466+8J Brahmanbaria, Bangladesh",7MMHX466+8J
আলিফ মেডিকেল হল,23.9626762,91.1145614,3,1,"['hospital', 'health', 'point_of_interest', 'establishment']","DC SP Road, Brahmanbaria",ChIJQcYx4LMFVDcRONStmLLofR0,"X477+3R Brahmanbaria, Bangladesh",7MMHX477+3R
Christian Mission Hospital,23.9637096,91.1128717,4.1,10,"['hospital', 'health', 'point_of_interest', 'establishment']","Kawtoli, Brahmanbaria",ChIJ4xXuRZIFVDcRHW9oUgUKS9Q,"X477+F4 Brahmanbaria, Bangladesh",7MMHX477+F4
Model General Hospital,23.9658095,91.1123724,4.2,9,"['hospital', 'health', 'point_of_interest', 'establishment']","N103, Brahmanbaria",ChIJ9Xr4wJMFVDcRRM4_F1vs_K8,"X486+8W Brahmanbaria, Bangladesh",7MMHX486+8W
The United Hospital & Diagnostic Center,23.9675393,91.1119148,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",চট্টগ্রাম,ChIJI-PpDsAFVDcRpmEoSP-1Itc,"X496+2Q Brahmanbaria, Bangladesh",7MMHX496+2Q
Monoara Hakim Hospital,23.9677407,91.1062958,4.3,3,"['hospital', 'health', 'point_of_interest', 'establishment']","Comilla - Sylhet Highway, Brahmanbaria",ChIJvxXn_pkFVDcRbLZrhqcMdmg,"X494+3G Brahmanbaria, Bangladesh",7MMHX494+3G
Monowara Hakim (Maternity)Hospital & Diagnostic Centre,23.9678337,91.1064296,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Paurashava,ChIJfcx7w6QFVDcRqeCR8P4cDQU,"X494+4H Brahmanbaria, Bangladesh",7MMHX494+4H
Kazi Para Diabetic Hospital,23.969065,91.1085332,4.8,9,"['hospital', 'health', 'point_of_interest', 'establishment']",Brahmanbaria Pourashava,ChIJb2W-GJcFVDcRkU8z2XyhJ5k,"X495+JC Brahmanbaria, Bangladesh",7MMHX495+JC
তোহা ডেন্টাল পয়েন্ট,23.969567,91.1116097,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",,ChIJC6YtuMkFVDcRsYv_7zeYsrQ,"X496+RJ Brahmanbaria, Bangladesh",7MMHX496+RJ
Brahmanbaria Homeopathic Medical College And Hospital,23.9699475,91.1093824,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Kazi Para, Brahmanbaria",ChIJPwtT-pYFVDcRcy1bBrjM-kk,"X495+XQ Brahmanbaria, Bangladesh",7MMHX495+XQ
Astha Hospital & Diagnostic Center,23.9725862,91.111506,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","T A Road, Brahmanbaria",ChIJBSbq5JUFVDcRVH-kXlCo1p4,"X4F6+2J Brahmanbaria, Bangladesh",7MMHX4F6+2J
ইউনাইটেড হাসপাতাল এন্ড ডায়াগনস্টিক সেন্টার,23.9732914,91.1112724,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Fakirapool, Brahmanbaria",ChIJwdDMAiIFVDcRSEdvkdtf96c,"X4F6+8G Brahmanbaria, Bangladesh",7MMHX4F6+8G
Holy Crescent General Hospital,23.9743313,91.1124774,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Kawtoli Jame Masjid Road, Brahmanbaria",ChIJSUTg7K0FVDcRk-7YvGUcWj0,"X4F6+PX Brahmanbaria, Bangladesh",7MMHX4F6+PX
Shamarita General Hospital,23.9740573,91.1084417,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Moulovi Para, Brahmanbaria",ChIJ76L6er0FVDcRj4lNjr3Pc2E,"X4F5+J9 Brahmanbaria, Bangladesh",7MMHX4F5+J9
Titas General Hospital,23.9744044,91.1090197,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Moulovi Para, Brahmanbaria",ChIJXwKknb0FVDcRySOaOQvEjC4,"X4F5+QJ Brahmanbaria, Bangladesh",7MMHX4F5+QJ
আড়াইসিধা ইউনিয়ন health care,24.0334642,91.0298918,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Ashuganj Upazila,ChIJX9D-zBQbVDcRgbkEtjdwpps,"22MH+9X Ashuganj, Bangladesh",7MPH22MH+9X
Ashuganj Subdistrict Health Complex,24.0334642,91.0298918,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Ashuganj Upazila,ChIJq6qqqnobVDcRKw1D-Q3Ngew,"22MH+9X Ashuganj, Bangladesh",7MPH22MH+9X
Medical Centre,24.0410656,91.0122798,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Ashuganj,ChIJSwlOqJIbVDcR3TqYLoLizt0,"22R6+CW Ashuganj, Bangladesh",7MPH22R6+CW
Abdul Hamid Bhuiyan Foundation Hospital,23.9990244,91.0419175,4.5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Ashuganj Upazila,ChIJy-qLiiAbVDcRbzsC7HxAEEo,"X2XR+JQ Nayabari, Bangladesh",7MMHX2XR+JQ
Shohrab Medical Centre,24.044233,91.0101656,5,3,"['hospital', 'health', 'point_of_interest', 'establishment']","Uttar Gali, Ashuganj",ChIJexOrtNIbVDcROuwYs3wQRpU,"22V6+M3 Ashuganj, Bangladesh",7MPH22V6+M3
গোপীনাথপুর ইউনিয়ন সাস্থ্য কমপ্লেক্স,23.7695857,91.177179,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Kasba Upazila,ChIJDZR6b_8LVDcR1_vyHGb71qw,"Q59G+RV Chandidar, Bangladesh",7MMHQ59G+RV
Green Health Hospital,23.7901335,91.1743009,2.7,3,"['hospital', 'health', 'point_of_interest', 'establishment']",Gopinathpur,ChIJBXxYbeIKVDcR5nfa4TvryCs,"Q5RF+3P Namtabad, Bangladesh",7MMHQ5RF+3P
Kasba Animal Hospital,23.7489426,91.1456516,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Kasba,ChIJR8FhPLB0VDcRXGoHoHawNZg,"P4XW+H7 Kasba, Bangladesh",7MMHP4XW+H7
